token_address,ticker,chain,platform,launch_ts,t_window_hours,total_buy_volume_eth,total_buy_volume_eth_decayed,unique_buyers,buyer_volumes_eth_json,lp_depth_eth,lp_removed_24h_eth,early_holders_count,early_holders_still_holding,hp_delta_recent,holder_count,holder_balances_json,outcome_30d_holder_retention,outcome_30d_price_floor,outcome_30d_volume_slope,outcome_30d_composite,outcome_60d_holder_retention,outcome_60d_price_floor,outcome_60d_volume_slope,outcome_60d_composite,outcome_90d_holder_retention,outcome_90d_price_floor,outcome_90d_volume_slope,outcome_90d_composite,name,creator_address,notes
0x0000000000000000000000000000000000000023,SYN0035,base,liquid,1714395600,96,0.642,0.4942,13,"[0.1244, 0.0341, 0.0136, 0.0367, 0.039, 0.0172, 0.1851, 0.0173, 0.0849, 0.0322, 0.2482, 0.0508, 0.0168]",2.1388,0.1505,18,0,0.00153,15,"[33551.99, 11073.17, 7065.97, 4359.85, 3278.12, 3197.27, 3174.57, 1838.34, 1299.91, 979.21, 538.6, 241.46, 163.85, 83.55, 80.85]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 35,0x000000000000000000000000000000000000004d,quality=0.012
0x0000000000000000000000000000000000000024,SYN0036,base,clanker,1714392000,96,114.6533,62.9988,6,"[3.6975, 53.6121, 18.627, 16.3639, 3.7974, 34.9253]",2.9346,0.0,12,8,0.03281,18,"[4427.26, 2428.42, 2191.01, 1613.2, 1530.74, 596.54, 509.83, 486.79, 452.42, 414.03, 368.14, 311.72, 115.59, 107.4, 93.66, 80.45, 65.36, 55.42]",1,1,1,1,1,1,1,1,1,1,1,1,Synthetic Token 36,0x000000000000000000000000000000000000004e,quality=0.591
0x0000000000000000000000000000000000000025,SYN0037,base,liquid,1714388400,96,1.0855,0.7039,6,"[0.1366, 0.0194, 0.2366, 0.0267, 0.0374, 0.0226]",9.0778,0.1829,11,0,-0.03426,14,"[548243.31, 12454.36, 8034.97, 7581.49, 5560.48, 3133.78, 2777.73, 2550.87, 1691.34, 985.87, 648.82, 551.41, 398.47, 148.22]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 37,0x000000000000000000000000000000000000004f,quality=0.025
0x0000000000000000000000000000000000000026,SYN0038,base,liquid,1714384800,96,0.2921,0.2496,6,"[0.1002, 0.0112, 0.0148, 0.0227, 0.0605, 0.0175]",0.1483,0.0,5,0,0.03551,20,"[242543.04, 8068.54, 6851.99, 5699.37, 4967.31, 4647.58, 2238.81, 2105.94, 1533.57, 979.29, 840.09, 786.61, 360.56, 332.8, 246.36, 165.48, 157.25, 103.72, 97.48, 82.51]",1,1,1,0,0,0,0,0,0,0,0,0,Synthetic Token 38,0x0000000000000000000000000000000000000050,quality=0.104
0x0000000000000000000000000000000000000027,SYN0039,base,clanker,1714381200,96,1.0489,0.5167,15,"[0.0143, 0.0244, 0.0865, 0.0338, 0.032, 0.0185, 0.032, 0.0138, 0.0616, 0.0153, 0.0593, 0.0466, 0.0665, 0.1819, 0.0112]",7.7763,0.0,6,0,-0.00913,25,"[57787.79, 8346.07, 3715.37, 3297.33, 2110.61, 1906.51, 1337.61, 1202.23, 1166.82, 1068.0, 773.12, 744.06, 624.02, 614.48, 570.17, 442.2, 424.08, 403.14, 349.84, 310.9, 280.22, 168.23, 159.04, 127.59, 101.12]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 39,0x0000000000000000000000000000000000000051,quality=0.035
0x0000000000000000000000000000000000000028,SYN0040,base,bankr,1714377600,96,1.2332,0.5621,7,"[0.0794, 0.366, 0.1313, 0.1844, 0.1594, 0.0504, 0.2566]",4.7205,0.0,10,0,0.02594,12,"[14059.72, 8618.4, 4425.81, 2406.21, 1997.52, 1942.75, 694.95, 474.27, 470.56, 330.55, 253.83, 180.89]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 40,0x0000000000000000000000000000000000000052,quality=0.002
0x0000000000000000000000000000000000000029,SYN0041,base,clanker,1714374000,96,0.5421,0.2874,21,"[0.0177, 0.0124, 0.0775, 0.0178, 0.0378, 0.0109, 0.0969, 0.0273, 0.0243, 0.0227, 0.0349, 0.0419, 0.0601, 0.0152, 0.0292, 0.0403, 0.0134, 0.0123, 0.0553, 0.0628, 0.0167]",0.1836,0.0,5,1,0.01245,24,"[418101.39, 67515.49, 23191.06, 4824.62, 4671.45, 4184.21, 2191.19, 1122.98, 1055.73, 928.28, 892.9, 738.6, 718.87, 717.52, 419.12, 369.13, 210.04, 194.99, 145.97, 111.11, 100.81, 88.22, 71.66, 16.44]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 41,0x0000000000000000000000000000000000000053,quality=0.057
0x000000000000000000000000000000000000002a,SYN0042,base,liquid,1714370400,96,4.1986,1.7451,2,"[3.0562, 0.9483]",0.1744,0.0,5,0,0.00398,23,"[70817.89, 30593.81, 11559.06, 6824.17, 4045.93, 2763.42, 2131.88, 836.28, 604.04, 590.84, 530.25, 510.05, 422.41, 342.74, 330.55, 290.83, 247.51, 220.24, 180.4, 171.97, 148.53, 111.25, 16.67]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 42,0x0000000000000000000000000000000000000054,quality=0.001
0x000000000000000000000000000000000000002b,SYN0043,base,clanker,1714366800,96,15.4096,8.9494,3,"[0.0768, 2.1116, 2.0268]",4.1562,0.0,10,2,0.02634,22,"[106491.95, 5610.25, 5515.26, 3851.53, 2963.66, 2869.14, 2527.31, 1983.8, 1798.07, 1525.96, 1212.25, 1068.24, 1002.02, 857.23, 658.31, 596.72, 577.57, 511.95, 268.87, 209.59, 181.14, 80.74]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 43,0x0000000000000000000000000000000000000055,quality=0.046
0x000000000000000000000000000000000000002c,SYN0044,base,clanker,1714363200,96,8.4952,7.1785,22,"[0.4444, 0.0573, 0.1446, 0.1547, 0.1181, 0.4292, 0.236, 0.0419, 0.0251, 0.0691, 0.0496, 0.1489, 0.0452, 0.0385, 0.2296, 0.3, 1.1662, 2.8746, 0.033, 1.0408, 0.3703, 2.7262]",1.6793,0.0,9,0,-0.05202,11,"[7200.91, 3014.23, 2259.01, 1614.02, 1573.11, 928.67, 673.27, 603.33, 509.89, 476.94, 186.4]",0,0,0,0,1,1,0,0,0,0,0,0,Synthetic Token 44,0x0000000000000000000000000000000000000056,quality=0.004
0x000000000000000000000000000000000000002d,SYN0045,base,bankr,1714359600,96,3.1556,1.3419,7,"[0.0318, 0.3113, 0.1403, 0.5378, 0.7352, 0.0734, 0.0833]",5.1245,0.0,5,1,0.04813,72,"[13279.72, 12483.33, 8912.46, 6272.12, 4897.9, 4000.95, 3273.6, 3043.71, 3002.72, 2796.61, 2594.41, 2593.95, 2422.91, 2416.46, 2110.81, 2044.51, 1997.34, 1995.12, 1965.04, 1410.81, 1334.73, 1207.23, 1179.63, 1125.39, 1040.33, 1025.37, 936.46, 914.31, 848.73, 797.83, 758.5, 747.95, 745.27, 741.69, 610.62, 582.97, 519.24, 514.7, 506.35, 499.22, 497.84, 445.04, 443.43, 442.23, 431.66, 394.75, 375.71, 371.83, 353.36, 327.65, 266.36, 265.45, 262.08, 255.45, 235.85, 231.97, 223.92, 216.54, 211.38, 177.96, 177.36, 171.37, 157.94, 129.82, 92.72, 85.73, 80.86, 74.08, 56.2, 42.69, 35.64, 29.97]",1,1,1,1,1,1,1,1,0,0,0,0,Synthetic Token 45,0x0000000000000000000000000000000000000057,quality=0.415
0x000000000000000000000000000000000000002e,SYN0046,base,filterfun,1714356000,96,1.489,1.3278,6,"[0.0481, 0.699, 0.096, 0.0245, 0.0782, 0.0129]",2.1379,0.0,9,0,-0.02455,16,"[172381.47, 4070.24, 3365.1, 3348.17, 2917.46, 1923.01, 1629.62, 1133.73, 1077.21, 847.18, 726.92, 136.24, 76.59, 38.21, 13.66, 12.01]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 46,0x0000000000000000000000000000000000000058,quality=0.028
0x000000000000000000000000000000000000002f,SYN0047,base,clanker,1714352400,96,0.186,0.1561,8,"[0.0147, 0.046, 0.0128, 0.0108, 0.0275, 0.081, 0.0154, 0.0271]",1.5245,0.3392,5,0,0.06298,5,"[4943.37, 2729.53, 592.69, 454.55, 334.26]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 47,0x0000000000000000000000000000000000000059,quality=0.026
0x0000000000000000000000000000000000000030,SYN0048,base,clanker,1714348800,96,1.7873,1.3578,7,"[0.22, 0.0763, 0.0554, 0.238, 0.1571, 0.0442, 0.2836]",1.934,0.0,12,0,0.03914,9,"[384566.98, 62784.92, 12078.54, 3670.19, 1667.48, 1149.53, 891.22, 325.53, 279.08]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 48,0x000000000000000000000000000000000000005a,quality=0.019
0x0000000000000000000000000000000000000031,SYN0049,base,clanker,1714345200,96,3.7057,1.9336,2,"[4.5026, 2.9022]",1.5669,0.0,5,0,-0.05359,9,"[78832.75, 43397.47, 5294.72, 3332.86, 3327.87, 937.01, 684.5, 639.13, 321.59]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 49,0x000000000000000000000000000000000000005b,quality=0.005
0x0000000000000000000000000000000000000032,SYN0050,base,liquid,1714341600,96,8.5973,4.706,54,"[1.4587, 0.0149, 0.0339, 0.2287, 0.0122, 0.197, 0.0146, 0.011, 0.1186, 0.0173, 0.0428, 0.0311, 0.0933, 0.1011, 0.0794, 0.1197, 0.0764, 0.0208, 0.4375, 0.0243, 0.2819, 0.127, 0.2137, 0.0406, 0.0297, 0.1618, 0.3689, 0.457, 0.1434, 0.1427, 0.0775, 0.0103, 0.0258, 0.3245, 1.4046, 0.0555, 0.0329, 0.0818, 0.0829, 0.0157, 0.0151, 0.0409, 0.0145, 0.1067, 0.0727, 0.0737, 0.0164, 0.1481, 0.0823, 0.1739, 0.0295, 0.1406, 0.0468, 0.0668]",5.594,0.0,20,13,-0.02707,119,"[20644.72, 8999.18, 4990.7, 3253.14, 3203.13, 2759.07, 2290.73, 1954.96, 1894.5, 1566.19, 1565.61, 1544.57, 1529.8, 1476.8, 1452.44, 1400.52, 1319.83, 1259.85, 1200.2, 1150.35, 1117.49, 1086.61, 1070.1, 1057.3, 990.42, 988.31, 956.22, 884.93, 866.85, 855.14, 842.34, 810.82, 785.92, 779.81, 775.56, 713.53, 657.75, 643.37, 632.79, 626.94, 622.38, 620.64, 608.01, 537.18, 522.81, 519.1, 514.5, 510.89, 495.55, 495.54, 486.41, 459.63, 429.83, 423.06, 419.38, 403.1, 400.18, 398.59, 395.27, 378.11, 370.64, 357.61, 347.87, 346.59, 341.59, 339.91, 336.7, 327.93, 297.84, 288.06, 285.55, 271.24, 263.77, 251.42, 250.98, 227.79, 227.19, 220.02, 219.28, 216.27, 213.82, 210.54, 207.9, 200.86, 187.72, 175.22, 162.05, 153.14, 152.49, 146.92, 133.32, 132.77, 127.94, 126.04, 125.93, 119.27, 116.74, 110.39, 94.22, 88.23, 87.48, 84.73, 82.4, 81.68, 78.14, 77.58, 77.06, 75.75, 73.88, 64.03, 57.32, 55.99, 51.51, 47.74, 40.16, 37.03, 31.21, 26.17, 23.4]",1,1,1,1,1,1,1,1,1,0,0,0,Synthetic Token 50,0x000000000000000000000000000000000000005c,quality=0.833
0x0000000000000000000000000000000000000033,SYN0051,base,liquid,1714338000,96,1.572,1.2984,6,"[0.8528, 0.1535, 0.2899, 0.2479, 0.1362, 0.0213]",0.8892,0.079,5,1,0.00737,16,"[5410.59, 4134.0, 1647.18, 1466.51, 1216.38, 999.86, 889.17, 695.98, 662.61, 613.22, 461.9, 454.86, 337.67, 269.91, 269.26, 85.43]",1,1,1,0,0,0,0,0,1,1,1,1,Synthetic Token 51,0x000000000000000000000000000000000000005d,quality=0.163
0x0000000000000000000000000000000000000034,SYN0052,base,bankr,1714334400,96,0.7861,0.5936,18,"[0.0158, 0.0349, 0.0372, 0.0117, 0.1493, 0.0144, 0.0127, 0.0295, 0.0471, 0.0549, 0.0471, 0.0313, 0.0259, 0.0127, 0.0489, 0.0149, 0.0907, 0.0151]",6.9642,0.0,5,0,-0.03462,13,"[10405.94, 3478.99, 2804.67, 979.2, 530.18, 434.45, 369.12, 312.29, 286.64, 198.95, 152.29, 131.91, 73.25]",0,0,0,0,0,0,0,0,1,1,1,1,Synthetic Token 52,0x000000000000000000000000000000000000005e,quality=0.003
0x0000000000000000000000000000000000000035,SYN0053,base,clanker,1714330800,96,3.407,2.1839,34,"[0.088, 0.0434, 0.0585, 0.0372, 0.1858, 0.0682, 0.0209, 0.2161, 0.1221, 0.0514, 0.0108, 0.1109, 0.0821, 0.0726, 0.0729, 0.0443, 0.026, 0.1019, 0.0451, 0.059, 0.0125, 0.0231, 0.0931, 0.023, 0.1108, 0.1786, 0.0879, 0.0295, 0.1447, 0.0333, 0.1022, 0.2483, 0.1275, 0.1133]",2.587,0.0,5,0,0.03949,28,"[75301.97, 21866.29, 15160.19, 11414.97, 6890.05, 4209.66, 4121.35, 3515.29, 3246.87, 2157.11, 2088.0, 2005.06, 1614.56, 1596.89, 1431.38, 961.2, 808.41, 659.44, 510.43, 492.14, 385.73, 264.12, 212.99, 141.27, 77.04, 67.22, 37.68, 23.76]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 53,0x000000000000000000000000000000000000005f,quality=0.094
0x0000000000000000000000000000000000000036,SYN0054,base,filterfun,1714327200,96,2.8674,2.2102,2,"[0.9422, 0.2461]",2.7794,0.0,5,1,-0.01842,65,"[40118.1, 36882.54, 34867.59, 28390.61, 13901.39, 12361.86, 9972.36, 6015.53, 5620.57, 5575.2, 4042.74, 3874.05, 3706.45, 3633.42, 3326.65, 3019.95, 2992.73, 2927.4, 2813.42, 2732.76, 2694.5, 1967.36, 1910.94, 1819.01, 1814.79, 1523.46, 1491.32, 1489.02, 1327.36, 1175.08, 1008.24, 1006.42, 1000.8, 973.12, 887.21, 814.37, 767.44, 718.92, 677.51, 654.72, 647.0, 627.2, 599.35, 591.94, 468.32, 452.39, 396.78, 366.56, 332.74, 331.85, 289.13, 277.33, 269.07, 222.97, 220.17, 209.61, 209.35, 208.4, 205.98, 197.81, 77.58, 62.77, 54.09, 50.5, 14.59]",0,0,0,0,0,0,0,0,1,1,1,0,Synthetic Token 54,0x0000000000000000000000000000000000000060,quality=0.047
0x0000000000000000000000000000000000000037,SYN0055,base,bankr,1714323600,96,1.391,0.5995,18,"[0.0279, 0.0971, 0.0512, 0.1657, 0.0223, 0.0607, 0.0111, 0.0152, 0.0257, 0.0386, 0.2965, 0.0265, 0.0616, 0.162, 0.0162, 0.0608, 0.0109, 0.0363]",1.8915,0.0,7,0,0.02604,7,"[24059.49, 9737.09, 601.53, 424.64, 390.35, 361.27, 38.6]",0,0,0,0,1,0,0,0,0,0,0,0,Synthetic Token 55,0x0000000000000000000000000000000000000061,quality=0.068
0x0000000000000000000000000000000000000038,SYN0056,base,clanker,1714320000,96,6.006,4.9429,20,"[0.3367, 1.7317, 0.0422, 0.1965, 0.0327, 0.0275, 0.0759, 0.0128, 0.0221, 0.0858, 0.0489, 0.0142, 0.0539, 0.0981, 0.2282, 0.3909, 0.1131, 0.0578, 0.07, 0.0326]",0.5506,0.0,16,2,-0.01521,37,"[10020.92, 4721.8, 4320.17, 2058.41, 1713.5, 1536.41, 1520.8, 1297.91, 1081.7, 1073.43, 1031.55, 1001.31, 920.43, 757.89, 742.87, 625.36, 625.15, 568.75, 545.31, 505.98, 485.78, 322.41, 319.28, 293.39, 289.72, 276.93, 263.05, 245.09, 218.69, 142.3, 133.75, 114.69, 110.57, 99.27, 92.56, 27.55, 15.82]",1,1,1,0,1,1,1,1,1,1,1,1,Synthetic Token 56,0x0000000000000000000000000000000000000062,quality=0.205
0x0000000000000000000000000000000000000039,SYN0057,base,liquid,1714316400,96,0.7709,0.4657,14,"[0.0287, 0.021, 0.0651, 0.1674, 0.0263, 0.0548, 0.0324, 0.0224, 0.0205, 0.0141, 0.1826, 0.0177, 0.021, 0.0156]",1.8025,0.0,12,0,0.0314,18,"[17786.61, 15586.8, 9523.4, 9241.03, 4038.94, 3619.65, 2409.43, 1639.61, 880.01, 579.64, 566.79, 436.17, 422.99, 272.3, 255.22, 118.91, 83.58, 38.44]",0,0,0,0,1,0,0,0,0,0,0,0,Synthetic Token 57,0x0000000000000000000000000000000000000063,quality=0.057
0x000000000000000000000000000000000000003a,SYN0058,base,clanker,1714312800,96,1.1492,0.6226,10,"[0.1112, 0.0842, 0.0496, 0.011, 0.0575, 0.0223, 0.0356, 0.1874, 0.1125, 0.0531]",2.3361,0.1419,5,0,-0.08678,13,"[11533.42, 6416.2, 5688.86, 5004.63, 4409.19, 4131.32, 1844.79, 1346.1, 1235.94, 1157.95, 699.87, 324.38, 27.64]",0,0,0,0,0,0,0,0,1,0,0,0,Synthetic Token 58,0x0000000000000000000000000000000000000064,quality=0.022
0x000000000000000000000000000000000000003b,SYN0059,base,liquid,1714309200,96,8.3653,5.203,24,"[2.3551, 0.1268, 0.2237, 0.2456, 0.1415, 0.0831, 1.0231, 0.1375, 2.3303, 0.1892, 0.0898, 0.0178, 7.4406, 2.2134, 0.0574, 0.2858, 0.4178, 0.4198, 0.2957, 0.1411, 0.0193, 0.0731, 2.5805, 0.1869]",4.5175,0.0,20,6,0.00848,12,"[15232.75, 9934.71, 9214.42, 7643.21, 4208.77, 4039.38, 3007.85, 1299.13, 971.41, 536.16, 192.98, 115.88]",0,0,0,0,0,0,0,0,1,1,0,0,Synthetic Token 59,0x0000000000000000000000000000000000000065,quality=0.220
0x000000000000000000000000000000000000003c,SYN0060,base,clanker,1714305600,96,112.7049,70.8041,120,"[0.1749, 1.7428, 0.5679, 0.2702, 0.5919, 0.2709, 0.7439, 0.4041, 12.2773, 0.0365, 0.1572, 1.3624, 0.9081, 1.6553, 0.0844, 0.0771, 2.031, 4.9039, 0.1586, 0.2624, 0.0423, 0.2269, 0.6373, 0.1251, 0.0585, 1.8116, 0.8318, 0.7154, 0.7925, 0.7399, 0.4775, 0.0463, 1.0019, 1.8996, 0.5671, 0.208, 8.6677, 0.7577, 0.1023, 0.1405, 0.1003, 0.382, 0.3295, 0.7023, 6.902, 0.4887, 0.8057, 0.6912, 0.2437, 1.0148, 0.8853, 7.0171, 1.4182, 0.6233, 1.0055, 0.181, 0.0896, 0.0322, 0.9125, 0.2874, 0.1955, 0.7801, 0.0926, 0.2254, 1.3321, 0.0609, 0.0179, 1.8649, 16.4827, 0.7819, 0.392, 4.7239, 0.3427, 0.0577, 0.1621, 0.3052, 2.4314, 0.2777, 0.0711, 0.127, 1.604, 0.0452, 0.7904, 0.121, 1.5087, 0.2816, 0.1098, 0.1967, 0.0596, 0.4111, 0.9659, 22.5393, 2.0242, 1.4346, 0.2418, 1.2759, 0.2509, 0.3498, 3.5031, 0.3885, 0.0527, 0.0464, 0.6812, 0.3063, 0.3286, 0.019, 0.6335, 1.2447, 1.841, 1.22, 1.0659, 0.103, 0.2417, 0.073, 1.0066, 0.7439, 1.2072, 0.1113, 0.4905, 0.0692]",5.042,0.0,35,21,0.07107,44,"[8644.54, 4380.91, 4259.63, 2519.75, 2043.99, 1298.66, 1069.62, 810.05, 755.02, 684.94, 605.75, 558.63, 555.55, 519.79, 507.84, 462.76, 421.17, 389.73, 347.37, 338.57, 306.59, 305.85, 287.19, 263.48, 252.15, 248.53, 230.15, 207.44, 205.95, 165.04, 163.16, 156.11, 150.07, 143.87, 139.85, 133.6, 103.22, 95.0, 67.79, 64.72, 57.85, 54.83, 50.27, 45.93]",1,1,1,1,1,1,1,1,1,1,1,1,Synthetic Token 60,0x0000000000000000000000000000000000000066,quality=0.645
0x000000000000000000000000000000000000003d,SYN0061,base,clanker,1714302000,96,0.732,0.4356,3,"[0.0307, 0.0852, 0.0354]",0.9815,0.0,27,18,-0.01821,64,"[48258.59, 25402.7, 20339.41, 11676.3, 10166.94, 8874.3, 8849.98, 4142.88, 3818.2, 3731.54, 3711.65, 3068.19, 2784.07, 2448.07, 1817.92, 1718.97, 1688.01, 1612.84, 1571.18, 1346.32, 1210.58, 1034.76, 992.34, 991.81, 967.71, 967.12, 938.4, 935.7, 858.05, 819.88, 772.85, 690.01, 626.04, 564.32, 543.27, 513.01, 512.3, 444.6, 438.55, 386.78, 362.31, 347.26, 347.22, 338.35, 320.4, 241.28, 238.33, 218.26, 195.33, 170.36, 133.18, 124.26, 120.95, 91.38, 67.35, 65.12, 46.59, 41.3, 39.48, 38.65, 30.7, 15.22, 10.91, 10.9]",1,0,0,0,0,0,0,0,1,1,1,0,Synthetic Token 61,0x0000000000000000000000000000000000000067,quality=0.263
0x000000000000000000000000000000000000003e,SYN0062,base,clanker,1714298400,96,12.2342,7.4843,21,"[0.0519, 0.0738, 0.132, 0.6422, 1.503, 0.1975, 0.1892, 0.4348, 0.0194, 1.2333, 3.1943, 0.6787, 0.0785, 0.242, 0.1527, 0.1892, 0.1521, 0.0274, 0.2633, 0.8934, 1.7179]",4.1527,0.8548,16,12,0.07537,79,"[8926.38, 7548.94, 2499.29, 2319.62, 2257.51, 2198.35, 2096.81, 2058.35, 1613.61, 1459.06, 1452.76, 1336.09, 1324.36, 1304.92, 1017.72, 925.53, 897.15, 895.53, 892.32, 888.8, 871.93, 778.43, 758.22, 700.19, 697.78, 686.84, 636.55, 635.79, 574.66, 556.63, 517.57, 516.61, 514.83, 508.81, 395.28, 375.61, 356.34, 355.27, 355.16, 346.51, 346.46, 345.76, 322.41, 319.66, 319.38, 309.39, 307.48, 281.96, 259.82, 253.68, 239.47, 233.28, 220.6, 171.28, 153.28, 145.38, 132.21, 120.12, 115.06, 106.83, 103.08, 90.35, 89.96, 88.33, 87.57, 77.54, 77.32, 76.31, 74.08, 73.24, 70.9, 70.33, 69.23, 57.97, 51.58, 46.11, 25.99, 20.26, 14.93]",1,1,1,1,1,1,1,1,1,1,1,1,Synthetic Token 62,0x0000000000000000000000000000000000000068,quality=0.610
0x000000000000000000000000000000000000003f,SYN0063,base,bankr,1714294800,96,0.3254,0.2638,21,"[0.018, 0.0209, 0.0164, 0.0151, 0.0107, 0.0276, 0.0339, 0.0357, 0.0193, 0.0125, 0.0162, 0.0107, 0.0116, 0.0266, 0.0132, 0.0132, 0.037, 0.0149, 0.0367, 0.0316, 0.0134]",3.832,0.0,6,0,-0.00958,13,"[40918.83, 4202.97, 2070.48, 1521.44, 822.1, 715.21, 541.37, 459.3, 358.39, 120.37, 117.59, 20.02, 12.79]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 63,0x0000000000000000000000000000000000000069,quality=0.002
0x0000000000000000000000000000000000000040,SYN0064,base,clanker,1714291200,96,1.2466,0.5204,5,"[0.3487, 0.019, 0.0306, 1.638, 0.3254]",9.7172,0.0,5,0,-0.01049,7,"[7733.11, 3592.73, 2495.22, 1378.85, 1312.61, 1073.37, 305.06]",0,0,0,0,0,0,0,0,1,0,0,0,Synthetic Token 64,0x000000000000000000000000000000000000006a,quality=0.002
0x0000000000000000000000000000000000000041,SYN0065,base,bankr,1714287600,96,0.1561,0.0796,8,"[0.0193, 0.07, 0.0623, 0.0209, 0.0142, 0.0113, 0.0137, 0.0146]",2.3036,0.0,15,2,0.04503,42,"[4932.57, 4120.0, 3226.71, 2872.74, 2040.26, 1996.97, 1705.88, 1630.58, 1310.27, 1257.91, 1198.26, 1161.67, 1158.96, 1157.46, 1142.37, 1048.02, 809.96, 698.74, 675.95, 636.29, 564.0, 484.2, 461.01, 322.63, 286.99, 273.6, 249.26, 216.96, 206.55, 170.54, 167.51, 167.44, 148.42, 126.0, 122.26, 118.43, 116.36, 79.38, 74.67, 73.71, 45.36, 16.97]",0,0,0,0,1,1,1,0,1,0,0,0,Synthetic Token 65,0x000000000000000000000000000000000000006b,quality=0.213
0x0000000000000000000000000000000000000042,SYN0066,base,clanker,1714284000,96,0.1002,0.0497,3,"[0.1304, 0.057, 0.0125]",1.2738,0.0,5,0,0.0997,51,"[52384.35, 52043.25, 19683.47, 17852.62, 15976.94, 9232.69, 7731.29, 6758.19, 5613.39, 4841.95, 4613.19, 4236.85, 3873.12, 3705.98, 3624.43, 2875.61, 2802.2, 2728.9, 2653.85, 2514.92, 2510.28, 2348.04, 2143.92, 1912.9, 1749.82, 1223.69, 1005.18, 1002.83, 886.89, 883.3, 732.83, 686.46, 638.36, 492.47, 490.93, 485.03, 484.72, 400.49, 363.45, 338.49, 330.35, 243.56, 204.21, 189.88, 121.51, 119.51, 111.41, 88.32, 35.85, 24.59, 23.9]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 66,0x000000000000000000000000000000000000006c,quality=0.070
0x0000000000000000000000000000000000000043,SYN0067,base,clanker,1714280400,96,0.6961,0.4126,10,"[0.0209, 0.0514, 0.0777, 0.0304, 0.0574, 0.0169, 0.0137, 0.1647, 0.1299, 0.0349]",2.6027,0.0,12,0,0.02584,12,"[25841.02, 22839.43, 11180.94, 4858.57, 2910.6, 1083.2, 645.55, 522.97, 498.44, 153.33, 23.64, 12.11]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 67,0x000000000000000000000000000000000000006d,quality=0.026
0x0000000000000000000000000000000000000044,SYN0068,base,clanker,1714276800,96,6.7277,3.4149,66,"[0.1311, 0.0424, 0.0274, 0.0333, 0.043, 0.0914, 0.0203, 0.0283, 0.0208, 0.0902, 0.5377, 0.0859, 0.0209, 0.4384, 0.0267, 0.4033, 0.0884, 0.3001, 0.1741, 0.0408, 0.8413, 1.1254, 0.122, 0.0783, 0.0287, 0.0256, 0.0683, 0.08, 0.1006, 0.3336, 0.0839, 0.0563, 0.0173, 0.0586, 0.0143, 0.0247, 0.0668, 0.048, 0.0767, 0.0528, 0.0965, 0.033, 0.1361, 0.0206, 0.0322, 0.4849, 0.037, 0.0266, 0.0237, 0.0569, 0.3273, 0.059, 0.1369, 0.0723, 0.1813, 0.0241, 0.2776, 0.0407, 0.0603, 0.0825, 0.0986, 0.0253, 0.1813, 0.0546, 0.0186, 0.6487]",0.7058,0.0,6,0,-0.01439,30,"[28838.22, 5972.81, 5517.59, 4440.07, 4336.65, 2678.7, 2136.71, 2120.02, 1850.88, 1656.05, 1611.18, 1251.03, 1076.83, 1002.3, 785.29, 587.93, 539.19, 493.56, 454.29, 447.15, 367.64, 255.7, 205.82, 180.86, 160.41, 146.21, 120.58, 103.62, 79.06, 41.06]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 68,0x000000000000000000000000000000000000006e,quality=0.253
0x0000000000000000000000000000000000000045,SYN0069,base,filterfun,1714273200,96,0.9185,0.7754,4,"[0.0545, 0.1582, 0.0449, 0.0899]",0.1165,0.0,5,0,-0.0478,30,"[9904.08, 6093.56, 4264.73, 3822.56, 3368.1, 3360.02, 2408.04, 2059.39, 2031.27, 1539.4, 1424.03, 1413.27, 1188.4, 1127.43, 1115.23, 999.28, 861.62, 807.75, 785.54, 756.88, 613.86, 611.59, 588.49, 577.75, 494.54, 385.83, 163.85, 124.97, 100.48, 26.57]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 69,0x000000000000000000000000000000000000006f,quality=0.001
0x0000000000000000000000000000000000000046,SYN0070,base,clanker,1714269600,96,3.2298,2.5938,4,"[0.0813, 1.9724, 0.299, 0.0127]",0.5368,0.0,5,0,0.01309,7,"[1883.43, 1183.52, 696.83, 654.82, 416.52, 218.45, 201.86]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 70,0x0000000000000000000000000000000000000070,quality=0.000
